pair	upper_genome	lower_genome	upper_chr	upper_start	upper_end	upper_len	lower_chr	lower_start	lower_end	lower_len	strand	aln_len	identity	mapq	sv_type	sv_confidence	sv_description
0	seal	walrus	chr16	12310212	12329508	62635423	HiC_scaffold_16	59283589	59302763	70609125	-	19677	0.92473	60	SYN		
0	seal	walrus	chr14	38242076	38261399	94996587	HiC_scaffold_15	39171429	39190705	101842037	+	19675	0.93327	60	SYN		
0	seal	walrus	chr5	169732809	169752097	189809382	HiC_scaffold_5	174270852	174290390	194900523	+	19674	0.94541	60	SYN		
0	seal	walrus	chr11_X	99890908	99910130	136838675	HiC_scaffold_11	38484189	38503794	133231135	-	19674	0.94394	60	SYN		
0	seal	walrus	chr4	102344684	102364234	194885503	HiC_scaffold_4	93603925	93623205	195332734	-	19672	0.94454	60	SYN		
0	seal	walrus	chr7	139950175	139968733	157322065	HiC_scaffold_12	17628405	17647825	126030552	-	19671	0.90133	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr6	72992800	73012070	183866734	HiC_scaffold_7	90853151	90872491	164900479	-	19670	0.93254	60	SYN		
0	seal	walrus	chr3	150889131	150908725	205388059	HiC_scaffold_2	90663715	90682464	241959550	-	19669	0.92231	60	SYN		
0	seal	walrus	chr2	116411510	116430900	212544305	HiC_scaffold_1	117277756	117296490	255833283	+	19668	0.90518	60	SYN		
0	seal	walrus	chr15	73100441	73119480	94578441	HiC_scaffold_6	85292656	85312138	169845636	+	19666	0.93013	60	SYN		
0	seal	walrus	chr8	48761404	48779081	149036999	HiC_scaffold_8	102652893	102672405	164568501	-	19662	0.86365	60	SYN		
0	seal	walrus	chr3	12832838	12852370	205388059	HiC_scaffold_2	228880800	228900381	241959550	-	19661	0.95372	60	SYN		
0	seal	walrus	chr5	146777636	146797075	189809382	HiC_scaffold_5	151030358	151049878	194900523	+	19661	0.95056	60	SYN		
0	seal	walrus	chr7	39201587	39219303	157322065	HiC_scaffold_1	215200123	215219689	255833283	-	19661	0.86766	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr10	52327754	52347326	139808248	HiC_scaffold_10	53918928	53937538	146617287	+	19657	0.90645	60	SYN		
0	seal	walrus	chr11_X	101821614	101840971	136838675	HiC_scaffold_11	36532156	36551302	133231135	-	19655	0.93004	60	SYN		
0	seal	walrus	chr4	103381006	103400498	194885503	HiC_scaffold_4	92565247	92583958	195332734	-	19651	0.91629	60	SYN		
0	seal	walrus	chr4	73946884	73965500	194885503	HiC_scaffold_4	120692316	120711363	195332734	-	19651	0.88688	60	INS	0.7272	INS: chr4→HiC_scaffold_4, gap size 1,090,696bp at 72,871,735
0	seal	walrus	chr6	74749405	74768679	183866734	HiC_scaffold_7	89136106	89155515	164900479	-	19650	0.94529	60	SYN		
0	seal	walrus	chr9	13182987	13202544	148077548	HiC_scaffold_9	25162003	25181292	162726345	+	19648	0.94727	60	DEL	0.8479	DEL: chr9→HiC_scaffold_9, gap size 1,492,897bp at 13,202,544
0	seal	walrus	chr10	61764755	61784090	139808248	HiC_scaffold_10	63347125	63366678	146617287	+	19645	0.94955	60	SYN		
0	seal	walrus	chr10	32150702	32170092	139808248	HiC_scaffold_10	33381096	33399766	146617287	+	19645	0.90481	60	SYN		
0	seal	walrus	chr13	39679066	39698573	107648809	HiC_scaffold_13	69233478	69252964	124104227	-	19644	0.95485	60	SYN		
0	seal	walrus	chr11_X	18224232	18243585	136838675	HiC_scaffold_11	85286042	85305392	133231135	+	19639	0.94129	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr10	121865509	121884517	139808248	HiC_scaffold_10	123277596	123297144	146617287	+	19638	0.93044	60	SYN		
0	seal	walrus	chr5	163807702	163827012	189809382	HiC_scaffold_5	168253892	168273139	194900523	+	19637	0.93578	60	SYN		
0	seal	walrus	chr1	101377067	101396595	217707538	HiC_scaffold_3	121376988	121396003	229927018	-	19635	0.92916	60	SYN		
0	seal	walrus	chr13	33084288	33103805	107648809	HiC_scaffold_13	75798853	75818336	124104227	-	19633	0.96098	60	DEL	0.7269	DEL: chr13→HiC_scaffold_13, gap size 1,089,790bp at 31,994,498
0	seal	walrus	chr9	69935175	69954699	148077548	HiC_scaffold_9	83850245	83868453	162726345	+	19632	0.89476	60	SYN		
0	seal	walrus	chr12	45624775	45644116	112221121	HiC_scaffold_14	46751316	46770823	116415308	+	19630	0.95028	60	SYN		
0	seal	walrus	chr2	190787706	190807274	212544305	HiC_scaffold_6	146720775	146740296	169845636	+	19627	0.96321	60	SYN		
0	seal	walrus	chr1	180246122	180265464	217707538	HiC_scaffold_3	39862071	39881616	229927018	-	19627	0.95690	60	SYN		
0	seal	walrus	chr10	122305536	122324810	139808248	HiC_scaffold_10	123733810	123753169	146617287	+	19627	0.93774	60	SYN		
0	seal	walrus	chr2	69985986	70005533	212544305	HiC_scaffold_1	70484953	70504044	255833283	+	19625	0.94018	60	SYN		
0	seal	walrus	chr5	136180709	136200222	189809382	HiC_scaffold_5	140494686	140514008	194900523	+	19624	0.95093	60	SYN		
0	seal	walrus	chr6	117721633	117739550	183866734	HiC_scaffold_7	38452550	38471777	164900479	+	19624	0.86909	60	INV	1.0	INV: chr6→HiC_scaffold_7, 16 blocks, coord_span=2,589,194bp, strand=+
0	seal	walrus	chr8	110277368	110296870	149036999	HiC_scaffold_8	39834518	39854007	164568501	-	19623	0.95587	60	SYN		
0	seal	walrus	chr4	147532801	147552121	194885503	HiC_scaffold_4	48079501	48098776	195332734	-	19620	0.93899	60	SYN		
0	seal	walrus	chr3	48818149	48837623	205388059	HiC_scaffold_2	193050685	193070190	241959550	-	19617	0.95540	60	SYN		
0	seal	walrus	chr11_X	104476031	104494929	136838675	HiC_scaffold_11	33683952	33703493	133231135	-	19617	0.92695	60	SYN		
0	seal	walrus	chr7	40430470	40449330	157322065	HiC_scaffold_1	213949932	213969119	255833283	-	19617	0.90605	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr1	41134631	41154138	217707538	HiC_scaffold_3	182014019	182033009	229927018	-	19615	0.93627	60	SYN		
0	seal	walrus	chr5	166669132	166688611	189809382	HiC_scaffold_5	171197368	171216403	194900523	+	19614	0.93341	60	SYN		
0	seal	walrus	chr5	55369364	55388829	189809382	HiC_scaffold_5	56298318	56314815	194900523	+	19609	0.80744	60	SYN		
0	seal	walrus	chr2	130367594	130386095	212544305	HiC_scaffold_1	131458827	131478337	255833283	+	19606	0.90732	60	SYN		
0	seal	walrus	chr11_X	47678016	47697518	136838675	HiC_scaffold_11	114843421	114862812	133231135	+	19604	0.95674	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr3	34716398	34735892	205388059	HiC_scaffold_2	207168560	207187809	241959550	-	19602	0.94955	60	SYN		
0	seal	walrus	chr9	100273441	100292668	148077548	HiC_scaffold_9	114263663	114281883	162726345	+	19601	0.88429	60	SYN		
0	seal	walrus	chr1	185564150	185583293	217707538	HiC_scaffold_3	34494020	34513529	229927018	-	19600	0.94260	60	SYN		
0	seal	walrus	chr5	136479761	136499189	189809382	HiC_scaffold_5	140801749	140821191	194900523	+	19598	0.95372	60	SYN		
0	seal	walrus	chr1	56125273	56143927	217707538	HiC_scaffold_3	166939391	166958888	229927018	-	19595	0.91758	60	SYN		
0	seal	walrus	chr11_X	93330064	93349277	136838675	HiC_scaffold_11	45131299	45150568	133231135	-	19593	0.93748	60	SYN		
0	seal	walrus	chr5	52235320	52254757	189809382	HiC_scaffold_5	53132174	53151591	194900523	+	19590	0.95023	60	SYN		
0	seal	walrus	chr15	45050570	45069916	94578441	HiC_scaffold_6	49103227	49122665	169845636	+	19588	0.95696	60	SYN		
0	seal	walrus	chr10	101514616	101533812	139808248	HiC_scaffold_10	102450937	102470105	146617287	+	19587	0.93179	60	SYN		
0	seal	walrus	chr2	44265368	44284872	212544305	HiC_scaffold_1	44655661	44674739	255833283	+	19584	0.93709	60	SYN		
0	seal	walrus	chr15	23072688	23091983	94578441	HiC_scaffold_6	26837833	26857107	169845636	+	19584	0.93244	60	SYN		
0	seal	walrus	chr13	64266416	64285131	107648809	HiC_scaffold_13	44388033	44407200	124104227	-	19582	0.90992	60	SYN		
0	seal	walrus	chr7	113384234	113402793	157322065	HiC_scaffold_12	44605061	44624491	126030552	-	19573	0.91580	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr11_X	129598143	129617356	136838675	HiC_scaffold_11	8222325	8241722	133231135	-	19572	0.94559	60	SYN		
0	seal	walrus	chr4	122882754	122901811	194885503	HiC_scaffold_4	72799752	72819002	195332734	-	19563	0.93120	60	SYN		
0	seal	walrus	chr5	67193547	67212765	189809382	HiC_scaffold_5	68304241	68323665	194900523	+	19562	0.94632	60	SYN		
0	seal	walrus	chr12	47437261	47454883	112221121	HiC_scaffold_14	48552330	48571818	116415308	+	19562	0.87154	60	SYN		
0	seal	walrus	chr9	76207984	76227473	148077548	HiC_scaffold_9	90067882	90085876	162726345	+	19559	0.88936	60	SYN		
0	seal	walrus	chr10	46597455	46616778	139808248	HiC_scaffold_10	48171179	48190367	146617287	+	19556	0.94186	60	SYN		
0	seal	walrus	chr1	179997752	180017183	217707538	HiC_scaffold_3	40109292	40128532	229927018	-	19554	0.94927	60	SYN		
0	seal	walrus	chr8	71465156	71484211	149036999	HiC_scaffold_8	79562698	79582186	164568501	-	19553	0.94277	60	SYN		
0	seal	walrus	chr8	95971330	95989146	149036999	HiC_scaffold_8	54407724	54425302	164568501	-	19553	0.78540	60	SYN		
0	seal	walrus	chr6	122285620	122305123	183866734	HiC_scaffold_7	35790388	35809155	164900479	-	19552	0.93474	60	SYN		
0	seal	walrus	chr11_X	49774346	49793356	136838675	HiC_scaffold_11	117005565	117024754	133231135	+	19552	0.93213	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr8	85078786	85098046	149036999	HiC_scaffold_8	65368084	65385965	164568501	-	19551	0.87305	60	SYN		
0	seal	walrus	chr11_X	36420514	36435025	136838675	HiC_scaffold_11	103426668	103446107	133231135	+	19549	0.71482	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr5	80222352	80241414	189809382	HiC_scaffold_5	81475010	81494177	194900523	+	19547	0.92705	60	SYN		
0	seal	walrus	chr3	177826633	177846097	205388059	HiC_scaffold_2	47437118	47456316	241959550	-	19546	0.93983	60	SYN		
0	seal	walrus	chr3	119741841	119760020	205388059	HiC_scaffold_2	122218423	122237592	241959550	-	19543	0.88078	60	SYN		
0	seal	walrus	chr3	146361875	146381314	205388059	HiC_scaffold_2	95159451	95175914	241959550	-	19543	0.80699	60	INS	0.9058	INS: chr3→HiC_scaffold_2, gap size 1,685,872bp at 144,758,101
0	seal	walrus	chr4	111504322	111523784	194885503	HiC_scaffold_4	84208420	84227288	195332734	-	19542	0.93102	60	SYN		
0	seal	walrus	chr16	43539953	43558948	62635423	HiC_scaffold_16	20399796	20418503	70609125	-	19539	0.89974	60	SYN		
0	seal	walrus	chr13	66782936	66801699	107648809	HiC_scaffold_13	41860205	41879524	124104227	-	19536	0.91958	60	SYN		
0	seal	walrus	chr11_X	8659205	8678212	136838675	HiC_scaffold_11	77363662	77382948	133231135	-	19527	0.93040	60	SYN		
0	seal	walrus	chr9	134373736	134393130	148077548	HiC_scaffold_9	148866596	148885301	162726345	+	19526	0.91893	60	SYN		
0	seal	walrus	chr11_X	124109213	124128645	136838675	HiC_scaffold_11	13869335	13888754	133231135	-	19524	0.96901	60	SYN		
0	seal	walrus	chr14	82252321	82271751	94996587	HiC_scaffold_15	86577085	86596009	101842037	+	19524	0.93408	60	SYN		
0	seal	walrus	chr5	75175275	75194714	189809382	HiC_scaffold_5	76441754	76460708	194900523	+	19522	0.94017	60	SYN		
0	seal	walrus	chr3	46328577	46347826	205388059	HiC_scaffold_2	195522532	195541484	241959550	-	19519	0.92515	60	SYN		
0	seal	walrus	chr3	154163679	154182543	205388059	HiC_scaffold_2	87412659	87432000	241959550	-	19516	0.92550	60	SYN		
0	seal	walrus	chr1	43576505	43595906	217707538	HiC_scaffold_3	179568036	179586973	229927018	-	19515	0.93011	60	SYN		
0	seal	walrus	chr5	64020326	64039069	189809382	HiC_scaffold_5	65036088	65055468	194900523	+	19515	0.92334	60	SYN		
0	seal	walrus	chr2	70437174	70456599	212544305	HiC_scaffold_1	70932322	70951235	255833283	+	19514	0.93769	60	SYN		
0	seal	walrus	chr2	65582090	65601519	212544305	HiC_scaffold_1	66090224	66109577	255833283	+	19513	0.96623	60	SYN		
0	seal	walrus	chr2	95536847	95556071	212544305	HiC_scaffold_1	96129717	96149080	255833283	+	19512	0.94614	60	SYN		
0	seal	walrus	chr9	115756923	115775865	148077548	HiC_scaffold_9	129984258	130003557	162726345	+	19512	0.93363	60	SYN		
0	seal	walrus	chr5	19436562	19455531	189809382	HiC_scaffold_5	19759996	19779112	194900523	+	19512	0.92482	60	SYN		
0	seal	walrus	chr14	57011646	57030873	94996587	HiC_scaffold_15	58280530	58299724	101842037	+	19509	0.93849	60	SYN		
0	seal	walrus	chr9	51549769	51569132	148077548	HiC_scaffold_9	65193876	65213259	162726345	+	19506	0.95535	60	DEL	0.7192	DEL: chr9→HiC_scaffold_9, gap size 1,063,949bp at 51,569,132
0	seal	walrus	chr1	173706708	173725682	217707538	HiC_scaffold_3	46468039	46486679	229927018	-	19504	0.89941	60	SYN		
0	seal	walrus	chr1	43095437	43114518	217707538	HiC_scaffold_3	180036312	180053210	229927018	-	19504	0.81896	60	SYN		
0	seal	walrus	chr11_X	10895470	10914860	136838675	HiC_scaffold_11	75201337	75220604	133231135	-	19503	0.95698	60	SYN		
0	seal	walrus	chr5	26817642	26836823	189809382	HiC_scaffold_5	27249244	27268363	194900523	+	19502	0.93678	60	SYN		
0	seal	walrus	chr1	183752931	183772142	217707538	HiC_scaffold_3	36332991	36351848	229927018	-	19499	0.92174	60	SYN		
0	seal	walrus	chr8	79886553	79905713	149036999	HiC_scaffold_8	70659660	70678245	164568501	-	19499	0.90343	60	SYN		
0	seal	walrus	chr5	176692017	176710186	189809382	HiC_scaffold_5	181390659	181409984	194900523	+	19497	0.89342	60	SYN		
0	seal	walrus	chr13	53297999	53314383	107648809	HiC_scaffold_13	55424179	55443556	124104227	-	19495	0.80805	60	SYN		
0	seal	walrus	chr5	79608860	79628028	189809382	HiC_scaffold_5	80868899	80888249	194900523	+	19493	0.94188	60	SYN		
0	seal	walrus	chr11_X	28609204	28628400	136838675	HiC_scaffold_11	95537204	95555677	133231135	+	19491	0.90390	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr8	85662732	85682096	149036999	HiC_scaffold_8	64800115	64819448	164568501	-	19490	0.95798	60	SYN		
0	seal	walrus	chr11_X	29462294	29481495	136838675	HiC_scaffold_11	96377785	96396962	133231135	+	19488	0.94022	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr1	198120818	198140012	217707538	HiC_scaffold_3	21856925	21876023	229927018	-	19486	0.94011	60	SYN		
0	seal	walrus	chr14	57124589	57143751	94996587	HiC_scaffold_15	58391746	58410900	101842037	+	19486	0.93785	60	SYN		
0	seal	walrus	chr4	174188109	174207491	194885503	HiC_scaffold_4	21387721	21407046	195332734	-	19484	0.95057	60	SYN		
0	seal	walrus	chr6	129329730	129348851	183866734	HiC_scaffold_7	28581251	28597108	164900479	-	19483	0.76852	60	INS	0.7632	INS: chr6→HiC_scaffold_7, gap size 1,210,738bp at 128,142,028
0	seal	walrus	chr5	60007505	60026638	189809382	HiC_scaffold_5	61008341	61027748	194900523	+	19480	0.94887	60	SYN		
0	seal	walrus	chr4	138308729	138327703	194885503	HiC_scaffold_4	57242653	57261155	195332734	-	19480	0.89420	60	SYN		
0	seal	walrus	chr5	103589610	103608563	189809382	HiC_scaffold_5	108480759	108500134	194900523	+	19478	0.93875	60	SYN		
0	seal	walrus	chr2	52712246	52731577	212544305	HiC_scaffold_1	53218496	53237578	255833283	+	19477	0.94029	60	SYN		
0	seal	walrus	chr5	104013745	104032845	189809382	HiC_scaffold_5	108905258	108923645	194900523	+	19476	0.88940	60	DEL	1.0	DEL: chr5→HiC_scaffold_5, gap size 3,717,080bp at 104,032,845
0	seal	walrus	chr4	159167597	159186992	194885503	HiC_scaffold_4	36473120	36492487	195332734	-	19474	0.96631	60	SYN		
0	seal	walrus	chr10	101095722	101114784	139808248	HiC_scaffold_10	102049223	102068020	146617287	+	19474	0.91948	60	SYN		
0	seal	walrus	chr5	133515527	133534643	189809382	HiC_scaffold_5	137829628	137848499	194900523	+	19471	0.92183	60	SYN		
0	seal	walrus	chr9	80185407	80204771	148077548	HiC_scaffold_9	94067791	94086453	162726345	+	19470	0.92322	60	SYN		
0	seal	walrus	chr6	23835371	23854358	183866734	HiC_scaffold_7	140810476	140829824	164900479	-	19468	0.93641	60	SYN		
0	seal	walrus	chr3	58012589	58030876	205388059	HiC_scaffold_2	183843142	183862250	241959550	-	19468	0.89008	60	SYN		
0	seal	walrus	chr5	146575690	146595059	189809382	HiC_scaffold_5	150827006	150846351	194900523	+	19467	0.96281	60	SYN		
0	seal	walrus	chr4	157079610	157097804	194885503	HiC_scaffold_4	38558954	38578147	195332734	-	19467	0.88709	60	SYN		
0	seal	walrus	chr6	13529064	13547750	183866734	HiC_scaffold_7	151232828	151252151	164900479	-	19465	0.92376	60	SYN		
0	seal	walrus	chr14	38107783	38126905	94996587	HiC_scaffold_15	39026425	39045744	101842037	+	19463	0.94477	60	SYN		
0	seal	walrus	chr6	102637320	102655476	183866734	HiC_scaffold_7	60185396	60204576	164900479	-	19462	0.88979	60	SYN		
0	seal	walrus	chr10	120891058	120910424	139808248	HiC_scaffold_10	122259098	122278198	146617287	+	19460	0.94224	60	SYN		
0	seal	walrus	chr16	20650591	20669139	62635423	HiC_scaffold_16	50800197	50819531	70609125	-	19460	0.91295	60	SYN		
0	seal	walrus	chr2	128399663	128418497	212544305	HiC_scaffold_1	129431896	129451238	255833283	+	19458	0.93283	60	SYN		
0	seal	walrus	chr1	187950411	187967688	217707538	HiC_scaffold_3	32146107	32165431	229927018	-	19458	0.85646	60	SYN		
0	seal	walrus	chr16	42475716	42492774	62635423	HiC_scaffold_16	21477659	21497026	70609125	-	19458	0.84356	60	SYN		
0	seal	walrus	chr1	15408440	15427674	217707538	HiC_scaffold_3	207644646	207660596	229927018	-	19457	0.78147	60	SYN		
0	seal	walrus	chr6	132662987	132682145	183866734	HiC_scaffold_7	25274324	25293577	164900479	-	19455	0.94171	60	SYN		
0	seal	walrus	chr5	56793422	56812270	189809382	HiC_scaffold_5	57701069	57720322	194900523	+	19453	0.93070	60	SYN		
0	seal	walrus	chr16	8926424	8945569	62635423	HiC_scaffold_16	62692265	62710766	70609125	-	19452	0.90608	60	SYN		
0	seal	walrus	chr8	116546914	116566257	149036999	HiC_scaffold_8	33163327	33182594	164568501	-	19451	0.95075	60	SYN		
0	seal	walrus	chr1	179571218	179590593	217707538	HiC_scaffold_3	40527053	40545808	229927018	-	19450	0.92756	60	SYN		
0	seal	walrus	chr3	17230362	17249745	205388059	HiC_scaffold_2	224505882	224524953	241959550	-	19449	0.94468	60	SYN		
0	seal	walrus	chr11_X	69422533	69441689	136838675	HiC_scaffold_11	69322861	69342146	133231135	-	19448	0.95326	60	SYN		
0	seal	walrus	chr5	149346609	149365364	189809382	HiC_scaffold_5	153673042	153692116	194900523	+	19447	0.91623	60	SYN		
0	seal	walrus	chr4	170846628	170866007	194885503	HiC_scaffold_4	24779428	24797654	195332734	-	19444	0.90804	60	SYN		
0	seal	walrus	chr3	188063253	188082602	205388059	HiC_scaffold_2	37281940	37300396	241959550	-	19443	0.91452	60	SYN		
0	seal	walrus	chr13	95524767	95543657	107648809	HiC_scaffold_13	12839193	12858281	124104227	-	19441	0.92408	60	SYN		
0	seal	walrus	chr4	177952962	177972366	194885503	HiC_scaffold_4	17611281	17630419	195332734	-	19440	0.95334	60	SYN		
0	seal	walrus	chr12	28696808	28715038	112221121	HiC_scaffold_14	29561372	29580019	116415308	+	19436	0.87055	60	SYN		
0	seal	walrus	chr9	99914567	99933894	148077548	HiC_scaffold_9	113899370	113916076	162726345	+	19436	0.82795	60	SYN		
0	seal	walrus	chr10	33021136	33040485	139808248	HiC_scaffold_10	34300241	34319138	146617287	+	19435	0.93645	60	SYN		
0	seal	walrus	chr15	44856434	44875588	94578441	HiC_scaffold_6	48916984	48935688	169845636	+	19435	0.92066	60	SYN		
0	seal	walrus	chr2	132613171	132631737	212544305	HiC_scaffold_1	133691063	133710341	255833283	+	19435	0.91752	60	SYN		
0	seal	walrus	chr2	93275506	93294670	212544305	HiC_scaffold_1	93854891	93873040	255833283	+	19435	0.89555	60	INS	0.7955	INS: chr2→HiC_scaffold_1, gap size 1,318,361bp at 93,294,670
0	seal	walrus	chr1	110246748	110266018	217707538	HiC_scaffold_3	112397589	112416895	229927018	-	19434	0.95570	60	SYN		
0	seal	walrus	chr1	82706337	82725563	217707538	HiC_scaffold_3	140195368	140214637	229927018	-	19433	0.94957	60	SYN		
0	seal	walrus	chr11_X	58447941	58467221	136838675	HiC_scaffold_11	125651163	125670460	133231135	+	19429	0.95646	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr12	63670597	63689493	112221121	HiC_scaffold_14	65604732	65624031	116415308	+	19428	0.93792	60	SYN		
0	seal	walrus	chr2	38679189	38698009	212544305	HiC_scaffold_1	39051636	39070779	255833283	+	19428	0.92748	60	SYN		
0	seal	walrus	chr5	41243536	41262854	189809382	HiC_scaffold_5	41855655	41874448	194900523	+	19425	0.93544	60	DEL	0.7964	DEL: chr5→HiC_scaffold_5, gap size 1,321,188bp at 41,262,854
0	seal	walrus	chr11_X	50250294	50269170	136838675	HiC_scaffold_11	117478849	117498157	133231135	+	19424	0.93801	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
