adjacent_pair	preset	pair_label	pair	upperGenome	lowerGenome	upper	upperStart	upperEnd	upperLen	lower	lowerStart	lowerEnd	lowerLen	strand	alnLen	identity	mapq	upper_block_rank	lower_block_rank	chr_pair_block_count	chr_pair_aln_sum	source_block_index_after_filters	reason
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_5	126814855	126818063	194900523	chr16	43121951	43125162	68399911	+	3211	0.957020	10	4	9	3	9019	109566	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_5	3267080	3269677	194900523	chr16	37566895	37569484	68399911	-	2597	0.960340	6	4	9	3	9019	109569	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	43524847	43526800	68399911	-	1953	0.960570	6	1	6	12	23436	109611	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	43689794	43691747	68399911	-	1953	0.960570	6	1	6	12	23436	109612	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	43520616	43522569	68399911	-	1953	0.960570	6	1	6	12	23436	109613	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	44198383	44200332	68399911	-	1953	0.961090	52	1	6	12	23436	109620	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_14	112946458	112948674	116415308	chr16	38710696	38712912	68399911	+	2217	0.961210	4	3	13	2	5311	109624	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	43803977	43805930	68399911	-	1953	0.960570	52	1	6	12	23436	109627	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	43376933	43378874	68399911	-	1953	0.955970	50	1	6	12	23436	109631	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	43427653	43429606	68399911	-	1953	0.959550	6	1	6	12	23436	109643	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	90984016	90986674	229927018	chr16	37799381	37802039	68399911	+	2658	0.957860	29	6	12	2	5366	109648	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	44520300	44522253	68399911	-	1953	0.959550	40	1	6	12	23436	109652	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	44037678	44039630	68399911	-	1953	0.960060	47	1	6	12	23436	109656	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	44058817	44060769	68399911	-	1953	0.960060	47	1	6	12	23436	109657	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	42381507	42384436	169845636	chr16	43295622	43298555	68399911	+	2933	0.957040	35	6	5	35	95242	109658	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	43372706	43374658	68399911	-	1953	0.959040	6	1	6	12	23436	109669	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_17	7354267	7356218	34303472	chr16	43368479	43370431	68399911	-	1953	0.959040	6	1	6	12	23436	109670	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	146086817	146088909	255833283	chr16	37879299	37881393	68399911	-	2107	0.951590	40	6	7	9	22042	109674	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	58642118	58644068	169845636	chr16	43944668	43946622	68399911	+	1954	0.959570	14	6	5	35	95242	109679	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	47135901	47138606	229927018	chr16	37548444	37551152	68399911	+	2708	0.957160	29	6	12	2	5366	109681	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41326103	41328554	68399911	+	2451	0.957160	26	6	5	35	95242	109717	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119189943	119193770	169845636	chr16	41388138	41391974	68399911	+	3837	0.953610	6	6	5	35	95242	109718	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	58642118	58644068	169845636	chr16	44046133	44048085	68399911	+	1953	0.958530	35	6	5	35	95242	109719	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	146080351	146084086	255833283	chr16	37889556	37893291	68399911	-	3742	0.950290	39	6	7	9	22042	109730	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41436030	41438480	68399911	+	2451	0.957570	14	6	5	35	95242	109732	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144281432	144283553	255833283	chr16	44286986	44289108	68399911	-	2122	0.957590	5	6	7	9	22042	109753	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144281432	144283553	255833283	chr16	44079786	44081908	68399911	-	2122	0.957590	5	6	7	9	22042	109754	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	40924459	40926910	68399911	+	2451	0.956340	15	6	5	35	95242	109773	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	157051703	157054097	169845636	chr16	44681957	44684350	68399911	+	2394	0.955300	34	6	5	35	95242	109775	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41004787	41007238	68399911	+	2451	0.956340	3	6	5	35	95242	109787	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41030152	41032603	68399911	+	2451	0.955940	9	6	5	35	95242	109788	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41469853	41472304	68399911	+	2451	0.955940	3	6	5	35	95242	109789	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	64145880	64147844	164900479	chr16	43360008	43361973	68399911	+	1965	0.957760	13	7	14	2	3930	109792	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_7	64145880	64147844	164900479	chr16	43448779	43450744	68399911	+	1965	0.957760	13	7	14	2	3930	109793	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144281432	144283553	255833283	chr16	44308122	44310244	68399911	-	2122	0.957120	5	6	7	9	22042	109794	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144281432	144283553	255833283	chr16	43173826	43175948	68399911	-	2122	0.957120	5	6	7	9	22042	109795	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41668555	41671006	68399911	+	2451	0.956340	3	6	5	35	95242	109797	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	157051153	157054199	169845636	chr16	44226727	44229772	68399911	+	3046	0.952070	52	6	5	35	95242	109819	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	157051153	157054199	169845636	chr16	44252094	44255139	68399911	+	3046	0.952070	52	6	5	35	95242	109822	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	157051153	157054199	169845636	chr16	44269004	44272049	68399911	+	3046	0.952070	52	6	5	35	95242	109823	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	54514375	54516353	164568501	chr16	41136081	41138063	68399911	+	1982	0.957110	17	8	8	4	11687	109828	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	157051153	157054097	169845636	chr16	43892739	43895681	68399911	+	2944	0.951430	3	6	5	35	95242	109844	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_14	62529331	62532418	116415308	chr16	42420372	42423466	68399911	-	3094	0.954750	50	3	13	2	5311	109849	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41879935	41882386	68399911	+	2451	0.955940	3	6	5	35	95242	109853	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	66370193	66372362	164568501	chr16	38071842	38074021	68399911	+	2179	0.955030	3	8	8	4	11687	109883	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	137709192	137712210	164568501	chr16	44805757	44808775	68399911	+	3021	0.954320	8	8	8	4	11687	109885	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41778462	41780913	68399911	+	2451	0.955530	3	6	5	35	95242	109891	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41968719	41971170	68399911	+	2451	0.954710	3	6	5	35	95242	109899	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	42120901	42123352	68399911	+	2451	0.955530	3	6	5	35	95242	109900	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41575550	41578001	68399911	+	2451	0.954710	3	6	5	35	95242	109921	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41275369	41277819	68399911	+	2451	0.955530	14	6	5	35	95242	109931	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	42154726	42157177	68399911	+	2451	0.955120	12	6	5	35	95242	109932	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	146067915	146069958	255833283	chr16	37902729	37904756	68399911	-	2053	0.936190	36	6	7	9	22042	109937	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	42116673	42119124	68399911	+	2451	0.955120	3	6	5	35	95242	109939	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	42429551	42432003	68399911	+	2452	0.955550	3	6	5	35	95242	109942	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41520589	41523040	68399911	+	2451	0.955120	3	6	5	35	95242	109943	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	42332299	42334750	68399911	+	2451	0.954710	3	6	5	35	95242	109944	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41757324	41759775	68399911	+	2451	0.954300	4	6	5	35	95242	109955	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	41262686	41265136	68399911	+	2451	0.955120	14	6	5	35	95242	109965	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	176042876	176044988	255833283	chr16	38660090	38662203	68399911	-	2113	0.955510	25	6	7	9	22042	109966	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	72471558	72473801	162726345	chr16	43020533	43022786	68399911	-	2253	0.952060	4	13	15	1	2253	109969	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	42315388	42317839	68399911	+	2451	0.954710	4	6	5	35	95242	109972	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119191324	119193770	169845636	chr16	42391492	42393942	68399911	+	2452	0.955140	4	6	5	35	95242	109975	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_13	234699	238081	124104227	chr17	68139636	68143014	68163372	-	3401	0.952370	60	9	3	2	6500	113724	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	146560555	146565733	146617287	chr17	34853	40051	68163372	-	5208	0.950840	60	6	2	3	11651	113910	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	195105934	195108552	195332734	chr17	142874	145505	68163372	-	2634	0.958240	5	9	4	2	5035	113945	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	114565241	114567674	126030552	chr17	98049	100478	68163372	-	2437	0.957320	60	5	8	1	2437	113954	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	149922413	149924707	164568501	chr17	148974	151552	68163372	-	2586	0.851120	60	10	5	2	4961	113966	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	146555038	146558413	146617287	chr17	131955	135330	68163372	-	3384	0.955970	60	6	2	3	11651	113975	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_13	124056628	124059709	124104227	chr17	124319	127415	68163372	-	3099	0.954500	60	9	3	2	6500	113999	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	66370756	66373124	164568501	chr17	15454721	15457096	68163372	-	2375	0.958740	60	10	5	2	4961	114008	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	195103176	195105560	195332734	chr17	145890	148152	68163372	-	2401	0.903370	5	9	4	2	5035	114019	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	124128479	124130476	229927018	chr17	15449020	15451034	68163372	+	2017	0.954390	9	11	10	1	2017	114021	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	7775841	7777867	162726345	chr17	91615	93849	68163372	-	2237	0.866340	60	14	9	1	2237	114023	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	142220619	142223657	146617287	chr17	166596	169640	68163372	+	3059	0.944100	10	6	2	3	11651	114028	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_14	115959527	115962083	116415308	chr17	68146432	68148988	68163372	+	2561	0.950800	13	4	7	1	2561	114044	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161508364	161512204	255833283	chr17	161112	164962	68163372	-	3861	0.944060	60	10	6	1	3861	114047	upper_partner_rank>4;lower_partner_rank>4
